Sorted Json formula,prototype,prototype_name,prototype_formula,DOIs
"{""A"": {""Co"": 0.1667, ""Cu"": 0.1667, ""Li"": 0.1667, ""Mg"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1002/pssr.201600043', 'https://doi.org/10.1002/smll.202200524', 'https://doi.org/10.1063/1.4962135']"
"{""A"": {""Co"": 0.1667, ""Cu"": 0.1667, ""Mg"": 0.1667, ""Ni"": 0.1667, ""Sb"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adma.201805004']
"{""A"": {""Co"": 0.1667, ""Cu"": 0.1667, ""Mg"": 0.1667, ""Ni"": 0.1667, ""Sn"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adma.201805004']
"{""A"": {""Co"": 0.1667, ""Cr"": 0.1667, ""Cu"": 0.1667, ""Mg"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adma.201805004']
"{""A"": {""Co"": 0.1667, ""Cu"": 0.1667, ""Ge"": 0.1667, ""Mg"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adma.201805004']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Ga"": 0.1, ""Li"": 0.1, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1063/1.5091787']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Ga"": 0.1, ""Li"": 0.1, ""Mg"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1002/pssr.201600043', 'https://doi.org/10.1063/1.5091787']"
"{""A"": {""Co"": 0.19, ""Cu"": 0.19, ""Li"": 0.05, ""Mg"": 0.19, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1002/pssr.201600043', 'https://doi.org/10.1063/1.5091787']"
"{""A"": {""Cu"": 0.2, ""Ga"": 0.1, ""Li"": 0.1, ""Mg"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1063/1.5091787']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Ga"": 0.1, ""Li"": 0.1, ""Mg"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1063/1.5091787']
"{""A"": {""Co"": 0.2, ""Ga"": 0.1, ""Li"": 0.1, ""Mg"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1063/1.5091787']
"{""A"": {""Co"": 0.16, ""Cu"": 0.16, ""Fe"": 0.1, ""Li"": 0.1, ""Mg"": 0.16, ""Ni"": 0.16, ""Zn"": 0.16}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1063/1.5091787']
"{""A"": {""Al"": 0.31, ""Cr"": 0.2, ""Fe"": 0.14, ""Ni"": 0.35}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1088/1674-1056/28/4/046201']
"{""A"": {""Co"": 0.196, ""Cu"": 0.196, ""Li"": 0.02, ""Mg"": 0.196, ""Ni"": 0.196, ""Zn"": 0.196}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.192, ""Cu"": 0.192, ""Li"": 0.04, ""Mg"": 0.192, ""Ni"": 0.192, ""Zn"": 0.192}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.188, ""Cu"": 0.188, ""Li"": 0.06, ""Mg"": 0.188, ""Ni"": 0.188, ""Zn"": 0.188}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.184, ""Cu"": 0.184, ""Li"": 0.08, ""Mg"": 0.184, ""Ni"": 0.184, ""Zn"": 0.184}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.18, ""Cu"": 0.18, ""Li"": 0.1, ""Mg"": 0.18, ""Ni"": 0.18, ""Zn"": 0.18}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.16, ""Cu"": 0.16, ""Li"": 0.2, ""Mg"": 0.16, ""Ni"": 0.16, ""Zn"": 0.16}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.14, ""Cu"": 0.14, ""Li"": 0.3, ""Mg"": 0.14, ""Ni"": 0.14, ""Zn"": 0.14}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.19, ""Cu"": 0.19, ""Ga"": 0.025, ""Li"": 0.025, ""Mg"": 0.19, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.18, ""Cu"": 0.18, ""Ga"": 0.05, ""Li"": 0.05, ""Mg"": 0.18, ""Ni"": 0.18, ""Zn"": 0.18}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.17, ""Cu"": 0.17, ""Ga"": 0.075, ""Li"": 0.075, ""Mg"": 0.17, ""Ni"": 0.17, ""Zn"": 0.17}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/pssr.201600043']
"{""A"": {""Co"": 0.105, ""Cu"": 0.09, ""Li"": 0.47, ""Mg"": 0.1, ""Ni"": 0.105, ""Zn"": 0.1}, ""B"": {""F"": 0.435, ""O"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/C9EE00368A']
"{""A"": {""Co"": 0.19, ""Cu"": 0.19, ""Li"": 0.05, ""Mg"": 0.19, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 0.975}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acs.jpcc.9b04992']
"{""A"": {""Co"": 0.19, ""Cu"": 0.19, ""Mg"": 0.19, ""Mn"": 0.05, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acs.jpcc.9b04992']
"{""A"": {""Co"": 0.27, ""Cu"": 0.1825, ""Mg"": 0.1825, ""Ni"": 0.1825, ""Zn"": 0.1825}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1038/s41598-017-13810-5', 'https://doi.org/10.1103/physrevmaterials.3.104420']"
"{""A"": {""Co"": 0.33, ""Cu"": 0.1675, ""Mg"": 0.1675, ""Ni"": 0.1675, ""Zn"": 0.1675}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1038/s41598-017-13810-5', 'https://doi.org/10.1103/physrevmaterials.3.104420']"
"{""A"": {""Co"": 0.196, ""Cu"": 0.196, ""Mg"": 0.196, ""Na"": 0.02, ""Ni"": 0.196, ""Zn"": 0.196}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/C6TA03249D']
"{""A"": {""Co"": 0.19, ""Cu"": 0.19, ""Mg"": 0.19, ""Na"": 0.05, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/C6TA03249D']
"{""A"": {""Co"": 0.18, ""Cu"": 0.18, ""Mg"": 0.18, ""Na"": 0.1, ""Ni"": 0.18, ""Zn"": 0.18}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/C6TA03249D']
"{""A"": {""Co"": 0.17, ""Cu"": 0.17, ""Mg"": 0.17, ""Na"": 0.15, ""Ni"": 0.17, ""Zn"": 0.17}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/C6TA03249D']
"{""A"": {""Co"": 0.2175, ""Cu"": 0.13, ""Mg"": 0.2175, ""Ni"": 0.2175, ""Zn"": 0.2175}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matlet.2018.01.111']
"{""A"": {""Co"": 0.185, ""Cu"": 0.26, ""Mg"": 0.185, ""Ni"": 0.185, ""Zn"": 0.185}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matlet.2018.01.111']
"{""A"": {""Co"": 0.2225, ""Cu"": 0.11, ""Mg"": 0.2225, ""Ni"": 0.2225, ""Zn"": 0.2225}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1103/physrevmaterials.3.104420']
"{""A"": {""Co"": 0.2075, ""Cu"": 0.17, ""Mg"": 0.2075, ""Ni"": 0.2075, ""Zn"": 0.2075}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1103/physrevmaterials.3.104420']
"{""A"": {""Co"": 0.19, ""Cu"": 0.24, ""Mg"": 0.19, ""Ni"": 0.19, ""Zn"": 0.19}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1103/physrevmaterials.3.104420']
"{""A"": {""Co"": 0.1825, ""Cu"": 0.27, ""Mg"": 0.1825, ""Ni"": 0.1825, ""Zn"": 0.1825}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1103/physrevmaterials.3.104420']
"{""A"": {""Co"": 0.1902, ""Cu"": 0.1902, ""Li"": 0.049, ""Mg"": 0.1902, ""Ni"": 0.1902, ""Zn"": 0.1902}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.1804, ""Cu"": 0.1804, ""Li"": 0.098, ""Mg"": 0.1804, ""Ni"": 0.1804, ""Zn"": 0.1804}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.1706, ""Cu"": 0.1706, ""Li"": 0.147, ""Mg"": 0.1706, ""Ni"": 0.1706, ""Zn"": 0.1706}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.1608, ""Cu"": 0.1608, ""Li"": 0.196, ""Mg"": 0.1608, ""Ni"": 0.1608, ""Zn"": 0.1608}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.156, ""Cu"": 0.156, ""Li"": 0.22, ""Mg"": 0.156, ""Ni"": 0.156, ""Zn"": 0.156}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.151, ""Cu"": 0.151, ""Li"": 0.245, ""Mg"": 0.151, ""Ni"": 0.151, ""Zn"": 0.151}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.1462, ""Cu"": 0.1462, ""Li"": 0.269, ""Mg"": 0.1462, ""Ni"": 0.1462, ""Zn"": 0.1462}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Co"": 0.1412, ""Cu"": 0.1412, ""Li"": 0.294, ""Mg"": 0.1412, ""Ni"": 0.1412, ""Zn"": 0.1412}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1111/jace.16511']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}","['https://doi.org/10.1038/s41598-020-76945-y', 'https://doi.org/10.1016/j.ceramint.2025.01.163', 'https://doi.org/10.1016/j.ceramint.2025.02.106']"
"{""A"": {""Hf"": 0.33, ""Ti"": 0.33, ""Zr"": 0.33}, ""B"": {""C"": 0.5, ""N"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1007/s40843-020-1610-9']
"{""A"": {""Hf"": 0.25, ""Nb"": 0.25, ""Ti"": 0.25, ""Zr"": 0.25}, ""B"": {""C"": 0.5, ""N"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1007/s40843-020-1610-9']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.5, ""N"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1007/s40843-020-1610-9']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ti"": 0.2, ""V"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.14, ""Hf"": 0.172, ""Nb"": 0.172, ""Ti"": 0.172, ""V"": 0.172, ""Zr"": 0.172}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.51, ""Hf"": 0.098, ""Nb"": 0.098, ""Ti"": 0.098, ""V"": 0.098, ""Zr"": 0.098}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.64, ""Hf"": 0.072, ""Nb"": 0.072, ""Ti"": 0.072, ""V"": 0.072, ""Zr"": 0.072}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Hf"": 0.1667, ""Nb"": 0.1667, ""Ta"": 0.1667, ""Ti"": 0.1667, ""V"": 0.1667, ""Zr"": 0.1667}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.13, ""Hf"": 0.145, ""Nb"": 0.145, ""Ta"": 0.145, ""Ti"": 0.145, ""V"": 0.145, ""Zr"": 0.145}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.45, ""Hf"": 0.0917, ""Nb"": 0.0917, ""Ta"": 0.0917, ""Ti"": 0.0917, ""V"": 0.0917, ""Zr"": 0.0917}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Al"": 0.61, ""Hf"": 0.065, ""Nb"": 0.065, ""Ta"": 0.065, ""Ti"": 0.065, ""V"": 0.065, ""Zr"": 0.065}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matdes.2022.110798']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 0.88}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""N"": 0.83}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2}, ""B"": {""N"": 0.9}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Nb"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 0.91}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 0.92}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.455, ""N"": 0.455}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""C"": 0.405, ""N"": 0.405}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2}, ""B"": {""C"": 0.455, ""N"": 0.455}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Nb"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.45, ""N"": 0.45}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Hf"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.445, ""N"": 0.445}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Cr"": 0.2, ""Mo"": 0.2, ""Ta"": 0.2, ""V"": 0.2, ""W"": 0.2}, ""B"": {""C"": 0.325, ""N"": 0.325}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41598-020-78175-8']
"{""A"": {""Ag"": 0.5, ""Cu"": 0.5}, ""B"": {""S"": 0.3333, ""Se"": 0.3333, ""Te"": 0.3333}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adma.201702712']
"{""A"": {""Ge"": 0.3333, ""Pb"": 0.3333, ""Sn"": 0.3333}, ""B"": {""S"": 0.3333, ""Se"": 0.3333, ""Te"": 0.3333}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acs.chemmater.0c01555']
"{""A"": {""Pb"": 0.3333, ""Sb"": 0.3333, ""Sn"": 0.3333}, ""B"": {""S"": 0.3333, ""Se"": 0.3333, ""Te"": 0.3333}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1126/science.abe1292']
"{""A"": {""Ag"": 0.3333, ""Bi"": 0.3333, ""Pb"": 0.3333}, ""B"": {""S"": 0.3333, ""Se"": 0.3333, ""Te"": 0.3333}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1080/21663831.2021.1929533']
"{""A"": {""Ag"": 0.25, ""Bi"": 0.25, ""In"": 0.25, ""Pb"": 0.25}, ""B"": {""Se"": 0.25, ""Te"": 0.75}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/d0dt01880e']
"{""A"": {""Ag"": 0.25, ""Bi"": 0.25, ""In"": 0.25, ""Pb"": 0.25}, ""B"": {""Se"": 0.5, ""Te"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/d0dt01880e']
"{""A"": {""Ag"": 0.2, ""Cd"": 0.2, ""Pb"": 0.2, ""Sb"": 0.2, ""Sn"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.2, ""In"": 0.2, ""Pb"": 0.2, ""Sb"": 0.2, ""Sn"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.2, ""Cd"": 0.2, ""In"": 0.2, ""Sb"": 0.2, ""Sn"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.2, ""Bi"": 0.2, ""Cd"": 0.2, ""Pb"": 0.2, ""Sn"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.2, ""Bi"": 0.2, ""Cd"": 0.2, ""In"": 0.2, ""Pb"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.2, ""Bi"": 0.2, ""Cd"": 0.2, ""In"": 0.2, ""Sn"": 0.2}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.35848/1882-0786/ab7482']
"{""A"": {""Ag"": 0.1, ""Ge"": 0.68, ""Pb"": 0.12, ""Sb"": 0.1}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/aenm.202201043']
"{""A"": {""Ge"": 0.84, ""Pb"": 0.025, ""Sb"": 0.11, ""Sn"": 0.025}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/jacs.0c07803']
"{""A"": {""Ge"": 0.243, ""Pb"": 0.5, ""Sn"": 0.25}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1080/21663831.2016.1244116']
"{""A"": {""Ag"": 0.1, ""Ge"": 0.58, ""Sb"": 0.22, ""Sn"": 0.1}, ""B"": {""Se"": 0.2, ""Te"": 0.8}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acsami.1c14801']
"{""A"": {""Cd"": 0.02, ""Ge"": 0.196, ""Pb"": 0.147, ""Sb"": 0.0588, ""Sn"": 0.5782}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adfm.202205458']
"{""A"": {""Bi"": 0.02, ""Ge"": 0.4, ""Sb"": 0.12, ""Sn"": 0.4}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/D0TA06013E']
"{""A"": {""Ag"": 0.1, ""Ge"": 0.8, ""Sb"": 0.1}, ""B"": {""Se"": 0.2, ""Te"": 0.8}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/chem.201701480']
"{""A"": {""Ag"": 0.1, ""Bi"": 0.05, ""Ge"": 0.8, ""Sb"": 0.05}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1007/s40843-022-2211-8']
"{""A"": {""Ag"": 0.3333, ""Sb"": 0.3333, ""Sn"": 0.3333}, ""B"": {""Se"": 0.5, ""Te"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/jacs.0c07803']
"{""A"": {""Cd"": 0.0333, ""Ge"": 0.82, ""Mn"": 0.0333, ""Sb"": 0.08, ""Zn"": 0.0333}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.3390/ma15196798']
"{""A"": {""Ag"": 0.1, ""Bi"": 0.1, ""Ge"": 0.8}, ""B"": {""Se"": 0.2, ""Te"": 0.8}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/jacs.9b11405']
"{""A"": {""Ag"": 0.25, ""Bi"": 0.25, ""Ge"": 0.5}, ""B"": {""Se"": 0.5, ""Te"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/jacs.9b11405']
"{""A"": {""Ag"": 0.2, ""Ge"": 1.0, ""Sb"": 0.2}, ""B"": {""Se"": 1.4}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/jacs.0c07803']
"{""A"": {""Ge"": 0.84, ""In"": 0.01, ""Pb"": 0.1, ""Sb"": 0.05}, ""B"": {""I"": 0.003, ""Te"": 0.997}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/D0TA06013E']
"{""A"": {""Ga"": 0.025, ""Ge"": 0.2437, ""Mn"": 0.2437, ""Pb"": 0.2437, ""Sn"": 0.2437}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acsami.1c00221']
"{""A"": {""Ge"": 0.15, ""Mn"": 0.15, ""Sb"": 0.028, ""Sn"": 0.672}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.nanoen.2022.106940']
"{""A"": {""Pb"": 0.89, ""Sb"": 0.01, ""Sn"": 0.1}, ""B"": {""S"": 0.25, ""Se"": 0.5, ""Te"": 0.25}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1126/science.abe1292']
